label,narasi
0,"Warga negara asing (WNA) yang meninggal di atas motor di Jalan Imam Bojol, Denpasar, Bali, ternyata positif terjangkit virus Corona atau COVID-19."
1,"BUBARNYA AGAMA
 Makkah sepi
 Madinah sunyi
 Kakbah dipagari
 Masjid tutup
 Jamaah bubar
 Jumat batal
 Umrah di stop
 Haji tak pasti
 Lafadz adzan berubah
 Salaman dihindari
 
 Corona datang
 Seolah-olah membawa pesan
 Ritual itu rapuh!"
1,"Pemilik Mobil Yang Terseret Banjir di Kota Ashkelon Israel, Masuk ke Dalam Penggugat Anies"
1,Komunis bangzadddd
1,FAKTA MENGEJUTKAN !!! Apakah Anda Sering Minum YAKULT Ini? Kalo Iya Berarti Anda Wajib Baca Ini.. Dan Lihat Fakta No.9 Sebelum terlambat
1,"Ini kejadian di India dimana muslimah yg memakai hijab diguyur air, bagian dari Islamophobi."
1,Berhubung kaga pake Jilbab…Sumpahnye pake papan penggilesan aje…
1,“#BOS Media melarang Reporternya meliput Aksi sosial.Aksi peduli bencana yg di lakukan FPI dan PKS.. Perlu anda tau Kami tidak butuh liputan anda..Kami tidak butuh sanjungan Anda. Kami FPI dan PKS Hanya Butuh Ridho dari Allah swt… kalimat tauhid harga mati”
1,"Hancur kota ya…sengsara warga ya
 @cagubnyinyir2 @kangdin223
 @YRadianto @Mey_MeynieJT"
1,Pemilu di australia pendukung 02 tdk boleh masuk… alasan waktu sudah habis….
1,PRABOWO SANDI DINANTI DUNIA!
1,DENGAN BANGGANYA MEREKA BERANI MEMAKAI SERAGAM MILITERNYA DI INDONESIA??? ….
1,"Tercyduk Prabowo menggunakan kacamata canggih Google Glass terbaru yg bisa nyontek jawaban. Perhatikan tangan dan tatapan matanya. Tapi sayang dalam kacamata canggih tersebut tidak dilengkapi dg kaca minus sehingga membuat Prabowo kesulitan melihat dan membaca jawabannya. Jadi ngawur dah jawabannya,"
1,"Heboh !!! Parah !!! Gawat !!!
Santriwati dari ponpes Al-Fattah, desa Temboro, kec. Karas, Magetan, Jatim ..
Semua dukung Prabowo – Sandi.
Karena Prabowo – Sandi ga pernah punya rencana untuk menutup pesantren dan menghilangkan pelajaran agama dari sekolah.
Allahu akbar !!!!"
0,"Kabid Humas Polda Metro Jaya, Kombes Pol Argo Yuwono: “Hoaks itu. Tidak ada perang atau tawuran seperti yang disebutkan di pesan berantai itu,”"
1,"Death

January 5th 2019

The Queen of England"
0,Tempo bertahan dengan berita hoax untuk menyanjung junjungannya..
1,KAMI MENOLAK RENCANA E-VOTING PADA PILEG DAN PILPRES 2019
0,"FITNAH INI MENGGELIKAN, TAPI TIDAK BISA DIDIAMKAN
Hhhhhhh…. Susah sekali untuk perempuan berkarya dalam dunia politik dan mencoba melakukan gebrakan di ruang publik..
Selama sehari terakhir saya kebanjiran pesan dari kolega. Mereka bertanya-tanya tentang apa yang mereka lihat di media sosial.
Yang pertama, mereka melihat kolase foto-foto saya. Masalahnya di antara
 foto-foto itu, ada foto ‘saya’ yang pahanya ke mana-mana atau yang 
mengenakan baju dengan belahan dada sangat rendah. Nama penyebarnya Prof
 tjohkohwie. Saya juga dikirim kolase foto itu
Waduuuh badan saya gak sebagus itu juga kali ?? Lagipula itu editan juga memprihatinkan.. kepala sama badan gak nempel kayak naga terbang di sinetron! Hehe.
Belum selesai itu, ada lagi sebuah tweet dari akun Hulk. Ini lebih seram
 lagi. Dalam tweet itu saya digambarkan punya hubungan cinta dengan 
Ahok, sampai ke tempat tidur.
Bahkan, kata si Hulk ini, saya diperkenalkan kepada 9 naga oleh Ahok. 
Sehingga akhirnya 9 Naga menggelontorkan dana buat PSI. Di ujung tweet, 
dia menulis: Info Valid. Waduh, kalau ini valid, ya PSI sudah kaya raya 
dong.
Ini orang kok imajinasinya tanpa batas. Mesum pula!
Rasanya, kali ini kelakuan ini tidak bisa dibiarkan. Saya
laporkan ke polisi saja ya? Apa pendapat bro dan sis semua?"
1,"Baru Berapa Ekor Yg Mati Sdh Kalang Kabut Tak Terkira…
 Bgamna Dgn Ribuan Sodara Kami Yg Dibunuh Di Surya,Palestina,Rohingnya,Afganistan,Iraq,Poso,Ambon,Dll…
 Hadeeeeehhh gitu Aja koq Panik…."
1,Kejadian Aneh Terjadi di daerah Bekasi Ada Semburan Tanah Lumpur Coklat mirip semburan Lapindo
0,"Hoax. Tidak ada mengamankan apalagi melakukan pemeriksaan. Diharapkan kepada masyarakat Banjarbaru yang bijak dalam menyikapi kabar, cek ricek agar benar faktanya. Bijaklah dalam menggunakan media sosial. Kami anti Hoaks"
1,Fake UP govt website runs opinion poll on Ram Temple
1,TEMAN AHOK : KAMI SIAP BUNUH DIRI JIKA PAK AHOK KALAH DALAM PILKADA 2017”
0,Hoax Untuk Memuji Jokowi akan Dibiarkan Saja Terkait Pemberitaan ‘Jokowi Pemimpin Terbaik’ dari Media Bloomberg
1,"Bismillah…
 Jutaan burung ini tiba-tiba saja berkumpul memenuhi pantai di Dubai (Uni Emirate Arab) bbrapa hari ini. Hewan-hewan biasanya keluar dari habitatnya dalam keadaan bahaya, semisal harimau, monyet, kijang dan penghuni hutan lain yang keluar gunung sesaat sebelum gunung meletus. Burung, dari laut?"
1,"Tim kreator Logo HUT RI cebong kristus, uang negara diembat, makna HUT RI dikacaukan dg logo Salib"
1,"Vladimir Putin’s daughter suffered unexpected side effects to the experimental Russian COVID vaccine, and has passed away in Moscow. The Kremlin has yet to make a statement on her death. A source within Russia’s inner circle stated that Putin’s daughter – Katerina Tikhonova – suffered a rise in temperature shortly after her second injection, and then suffered a seizure. Doctors were not able to reverse the side-effects of the vaccine, and she was pronounced dead late yesterday evening."
1,"Ternyata tik tok si empunya PKI.
 Tanpa kita sadari yg sering tik tokan menyumbang dana untuk anak cucu PKI
 Naudzubillah"
1,99.9% cure rate for Covid and a vaccine with 80% adverse effect rate
0,Simak di :
1,"Baru Tiga Bulan Menikah, Istri Ceraikan Suami Gara-gara dukung Jokowi"
1,The Miracle has happened yesterday . USA and CANADA saw two suns. This is called as Hunters Moon.. Due to change of orbit the sun sets and moon rises at the ame time with both being opposite to each other at a particular angle or degree moon reflects the sun so bright that it almost feels like another sun. Effects stays for couple of days
1,"guys jangan pernah nangis langsung tidur tanpa cuci muka, aku nangis sampe bengkak trus aku langsung tidur besok pagi nya mataku kaya muncul Bentolan i think “ah bintitan” akhirnya ak beli salep bintitan sekitar 3 hari ga kempes” malah tambah besar. finally, aku ke dokter mata. dan langsung dibilang harus operasi sekarang juga. akhirnya aku dioperasi jadi di dalam kelopak aku isinya Nanah banyak karena bakteri menyebar."
1,#BadutanPolitik Episode: DONATUR NGAK MAU RUGI Dua NYONYA BESAR dari klan cendana tertangkap kamera mengawal aksi demo nenolak RUU HIP
1,"Tanah abang penuh bray .,, dan anehnya gabener dgn ponggahnya minta daerah lain belajar dari Penanganan Covid-19 di Jabodetabek yg bener aja mosok gabener harus ditiru"
1,"SATU-SATUNYA ORANG YANG DIIZINKAN DUDUK DI KA’BAH SAAT INI!! Dia adalah TUKANG BERSIH-BERSIH. Bukan raja, bukan menteri, bukan pula pangeran, bukan pula ulama.
 Allah ternyata lebih memilih dia dibanding yang lain. Uang, kekayaan, status, pangkat, dan keluarga tidak ada apa-apanya di hadapan Allah. Maka, singkirkanlah rasa bangga yang berlebihan dengan itu semua, dan mulailah perlakukan mereka yang kurang beruntung dengan rasa hormat dan saling menghargai. Buanglah jauh-jauh kesombongan Anda, dan mulailah belajar menjadi seseorang yang rendah hati."
1,"An Italian doctor at the center of the country’s fight against coronavirus has been charged with murder after authorities found out that he is responsible for over 3,000 coronavirus-related deaths."
1,"Hai syantique, sekedar saran, disinfeksinya pake mobil aja, tongkat perinya disimpen dulu.
 
 Jangan marah ya, jaga kesehatan, jangan capek2."
1,"Ya Allah ini di PGC evakuasi pasien COVID 19.mana Deket banget lagi jarak dari rumah.
 Was was juga mau pergi kemana2 nya."
1,"Penolakan RUU Sapu jagat Untuk Jokowi
 Kalau Sertifikasi Halal mau di Hapus di RUU Sapu jagat, sdgkn Indonesia Mayoritas Islam, umat Islam Jgn Diam !
 Negara Jelas2 Intoleran kpd kepentingan umat Islam, RI bukan Neg Komunis!"
1,"Telah ditemukan mayat seorang anak SDN Pademangan Barat 11 kelas satu pada pukul 22.00 di Kemayoran,,, dgn kondisi yang mengenaskan yaitu anggota organ tubuh bagian dalamnya telah diambil dan dijual oleh pelaku Untuk para rekan guru untuk lebih waspada terhadap anak anak didiknya,"
1,"Fungsi Lingkaran Merah Pada Tabung Gas.Mungkin Anda mengira lingkaran merah yang terdapat di tengah tabung LPG itu hanya variasi warna saja atau desain warna tabung saja. Jika dugaan kamu seperti itu jawaban kamu salah besar ! lingkaran merah itu memiliki fungsi yang penting bagi pengguna LPG , lingkaran merah itu berfungsi untuk rambu rambu menandakan ledakan.. Bagai mana cara kerjanya ? simak penjelasan berikut"
1,Telapak Tangan salah satu Pendemo melepuh akibat memegang gelembung gas air mata/beracun sebelum di lemparkan kembali ke arah polisi yg menembakannya.
1,"Saya akan menuntut secara hukum media-media yang mempublikasikan berita hoaks tersebut,"
1,Tau gak kalian …kenapa demo mahasiswa tidak ditayang ditivi… Karna televisi indonesia sudah dikuasai China komunis / PKI
1,"Alhamdulillah..menjawab semua tuntutan akhirnya banser telah tiba di papua..
 Pesan moral dari gambar ini adalah :
 Siap mati dalam keadaan kenyang"
1,"Kapolsek Jatigede, AKP Dadang Rostia: “Berdasarkan informasi yang didapat di lapangan dari Yayat dan Irin, karyawan Sinohydro, bahwa sumber air yang diduga dari rembesan bendungan Jatigede itu tidak ada alias bohong"
1,"Tolong sebarkan photo ini…org ini udah menghina Nabi kita semua…yang islam bilang ## amin*supaya di beri azab oleh #Allah.SWT.AMINN…..
 ORANG BEGO MENGHINA NABI MUHAMMAD SAW"
1,Mbl parkir di alfa mart purwokerto orgnya di dlm mobil meninggal kehabisan oksigen.platnya mbl bekasi kota mungkin ada yg kenal.Mohon bantuan nya teman2 yg tau keluarga nya tlg cpt di hub. 
1,"HTI Dilarang DKI Mengundang:
Inilah bentuk pembangkangan pemerintah daerah kpd pemerintah pusat. Entah sengaja atau tidak. Dinas pemberdayaan perempuan dan pemprov DKI benar-benar tak berdaya oleh pengaruh HTI. Organisasi ini telah dilarang di banyak negara Islam, juga dilarang di Indonesia. Bener-bener gabener nih!,"
1,"”Kamera se abrek abrek, tak masuk televisi pun”

Tenang pak Anies Baswedan.. kita masih punya medsos…"
1,"Setelah beredar vedio klarifikasi sikap netral UAS beberapa hari lalu,

Ternyata UAS sdh pasti memberikan hak politiknya sebagai warga Negara.

Terima Kasih UAS.

#TetapJokowi"
1,Scenario Allah lebih sempurna…kedzoliman rezim pasti terkuak ??
1,"Info dari BMKG besok diprediksi Bengkulu akan tsunami Tanggal 26 Desember 2018…

Tadi aku abis dari pantai, air pantai lah mulai surut hampur ke tengah-tengah laut…"
1,“Ada penampakan pesawat jatuh. gempar menggoncang beserta tsunami tadi sore. Luangkan 1 detik komen aamiin semoga selamat semua dn tabah bagi yg trkena musibah. Aamiin…bagikan..ke grup kalian!
1,"In Holland, they invented ice cream with paracetamol (500mg)."
0,"Front Pembela Islam (FPI) membantah telah memasang dan menyebarkan spanduk bergambarkan Imam Besar FPI Habib Rizieq Shihab mendukung khilafah di sejumlah titik Kota Depok, Jawa Barat. Dilansir dari sindonews.com, okezone.com, dan rmol.co, Novel Bamukmin, Anggota FPI, membantah pihaknya telah melakukan pemasangan spanduk tersebut. “Iya tidak benar itu dan kami tidak bertanggung jawab atas pemasangan spanduk oleh orang yang tidak bertanggung jawab itu yang ingin memfitnah kami,” ujar Novel"
0,"WADUH! Berita Menohok Liputan6 “Pelabuhan Mewah yang Diresmikan Jokowi Jadi Pelabuhan Hantu”, Langsung DI DELETE"
1,"Bentuknya berupa gambar yang di dalamnya diinformasikan jadwal perpindahan maskapai internasional dari Terminal 2 ke Terminal 3 Bandara Soekarno-Hatta. Informasi tersebut seperti, Malaysia Airlines pindah tanggal 9 April 2018, Turkish Airlines dan Oman Air pindah pada 21 April, Thai dan Srilankan Airlines pindah pada 1 Mei 2018, dan seterusnya."
0,Islam  Anti Hoax
0,"Ini pertanyaan serius, negeri yang mayoritas muslim, kok bisa tidak mempidanakan kumpul kebo alias zina? LGBT pun tidak melanggar hukum…
Katanya ideologinya Pancasila, memangnya zina dan LGBT sesuai dengan Pancasila? Katanya Pancasila lahir dari Islam, padahal Islam sendiri tegas dan keras mengharamkan Zina dan LGBT…
Kalau Pancasila melegalkan zina dan LGBT berarti pancasila bertentangan dong dengan Islam??
Jika kita anti Zina dan anti LGBT kita dikatain anti Pancasila anti NKRI… begitu?
Serius Nanya…
Komen yg bisa jawab….. "
1,Fahri Hamzah Anak dari MH Lukman Ketua CC PKI
0,Hoax Politik dan (Minimnya) Keteladanan Elit
1,"situasi mendesak
 
 harap kesediaan anda untuk bantu menangkap mereka dengan cepat jika anda menemui orang-orang yang berkunjung di depan pintu anda dan mereka mengatakan mereka berasal dari fakultas kedokteran untuk bantu mengukur gula darah secara gratis. segera informasikan karena orang-orang itu adalah isis"
1,"1. Jika Kami Menang Gereja di Jakarta Harus Lebih Besar dari Istiqlal
 2. Ahok: Saya Ingin Jakarta Punya Gereja Seluas Vatikan Roma Bebas Masuk Untuk Semua Agama"
1,Dipicu dari kasus Ahok sweping etnis cina mulai terjadi di kalimantan…???
1,"TERIMA KASIH UNTUK SAUDARA TUA KAMI
 BANSER NU
 
 YANG TELAH MENYATAKAN SIAP MENURUNKAN 50.000 BANSER UNTUK MENJAGA UMAT ISLAM DALAM AKSI 212 DI JAKARTA
 SEMOGA BANSER TETAP JAYA
 
 ALLAHU AKBAR … !!!"
1,"Info dibawah ini benar tidak ya?
 Hati2 dgn gula merah / gula jawa !!i
 Dari temen2 ITB 71 ….biologi yg akan melanjutkan penelitian ttg gula merah
 *Gula Jawa/ Gula Aren/ Gula Merah*"
1,"rencana tablig akbar 17 januari 2016 di masjid istiqlal, dengan mengundang tokoh ISIS, harus ditolak . NKRI jangan dijadikan sarang pengungsi ISIS, yang lari dari suriah dan irak."
1,"Raja Salman dari arab saudi membawa orang-orang yang sudah meninggal karena crane bermalam di makka dua hari yangh lalu, pada bahu ke tanah pemakaman."
0,"Bersama: Septiaji Eko Nugroho (Ketua Presidium MAFINDO), Wiku Adisasmito (Jubir Pemerintah Penanganan Covid-19), Imam Prasodjo (Sosiolog)."
1,"Semboyan “Bekerdja, bekerdja, bekerdja” adalah semboyan PKI di tahun 1946 Ini adalah foto dari majalah Revolusioner, majalah resmi Pesindo (Pemoeda Socialis Indonesia) edisi tahun 1946.HMMMM… KOK MIRIP YA?"
1,WOW AMAZING KUASA ALLOH DETIK DETIK LAHIRNYA 17 ANAK KEMBAR SEMOGA YANG BELOM PUNYA ANAK DI SEGERAKAN AAMIN BAGIKAN BIAR BANYAK YANG TAU KEAJAIBAN ITU ADA BAGI YANG PERCAYA
1,Sekilas info Daro grup sebelah Hari ini 2 kasir Chandra karang dinyatakan positive Covid 19 Ya Allah..kasir yg mana yaa..Pasti bnyak konsumen jg yg SDH terpapar..
1,Papa Setnov Masuk PENJARA 2018 DIBEBASIN 2020 padahal Vonisnya 15 tahun PENJARA Bahagia banget ya para KORUPTOR hidupnya di era Jokowi
1,"Mayat Mamak palsu jokowi kagak diterima bumi??, pas dibenamin dalam kubur nongol lagi kepermukaan tanah
 Ini mayat kok macam ikan sapu sapu ya Semoga jokowi secepatnya menyusul beliau ke nerakabjahanam."
1,"Death due to #COVID19:
 
 Wrapped in a bag, can’t be bathed, only you on the bag. Can’t bring the body home, the family can’t watch unless it’s buried.
 
 Do you still think this is not serious? Go hang out tonight, go out, go back to hometown, go to travel."
1,"Mantap cara presiden Vladimir Putin,..dengan menyebar hewan buas,…supaya warganya tidak keluar rumah….. Lain di Negara +62….bukan hewan buas yg di sebar…malah kodok dan cebong yang di sebar"
1,"?Donald Trump meninggalkan ruang rapat utk buang hajat ke WC (toilet), tapi … microphone didasi lupa dimatikan shg bunyi pelepasan kentut beraknya masuk ke speaker ruangan rapat.??????????"
1,"Sudah mau dimulai lockdown perwilayah..
 Ini serius bukan hoax..tidak perlu panik..
 Lockdown Di Bali semua akses di tutup termasuk Bandara Ngurah Rai, semua pelabuhan laut, terminal, Obyek wisata, Mall, Pasar Tradisional, dan masyarakat tidak keluar rumah bahkan listrikpun mati. Kebijakan ini akan dilaksanakan selama 24 jam tanggal 25 Maret 2020.."
0,"Semua dibatalkan karena ada memang masukan dari sekeliling kita. Walaupun kita menyatakan tidak ada penyebaran virus di Kota Depok antara Pasien satu, dua dan tiga, tapi untuk kemaslahatan bersama kita batalkan,"
1,Lihat wabah virus corona setelah diperbesar 2.600 kali dan bagaimana cara membasminya.
1,"Dia juga menginformasikan bahwa tipe baru virus pneumonia koroner tidak tahan panas dan akan terbunuh dalam suhu 26-27 derajat. Karena itu, minumlah air panas untuk mencegah virus. Olahraga, Anda tidak akan terinfeksi virus."
1,"Tim medis pertama yang membantu Tiongkok datang, dan tim medis Jepang berjumlah 1.000 tiba di Wuhan”"
1,"Ayo makan tikus bakar gaes,” unggah akun Facebook Akhy Romi Ali atau @romi.a.citra.7, Minggu (26/1)."
1,"MAKSUDNYA APA INI YAAA….
DOKUMEN NEGARA YANG NGANGKUT KONTAINERNYA BERTULISKAN HURUF CHINA.
PT KERETA APINYA JUGA SUDAH BERUBAH.
JADI PT KERETA API INDONESIA CHINA."
1,Innalilahi wa Inna ilaihi Raji’un LGBT telah disahkan UUD LGBT. ternyata PPP & PKB ikut mendukung
1,"Sumatera Utara WASPADA !!!

Anak AIDIT nyaleg ANAK PKI DITA INDAH SARI GERWANI MUDA."
1,"“WA dari teman kita: Gue udah telp X ajudan PS penganiayaan itu memang terjadi cuman ratna ditekan sama pemerintah, dia di bawah ancaman, Atika Hasiholan mau dibunuh dan diperkosa di depan Ratna. Info Ring 1 Valid.”"
1,"“Tanda2 kiamat sudah jelas dan semakin dekat…
 Inilah ular yng bertanduk ynk di ceritakan dalam alqur’an.Semoga yg bagikan foto ini di jauhkan dari marabahaya Amin…bagikan jika anda Islam.”"
1,Hati2 … ini kripik ternyata mengandung NARKOBA.. makanya home made .. sudah dicek oleh BNN
1,"Cara Mengaktifkan Verifikasi Dua Langkah di Telegram — Saat ini, WhatsApp telah menambahkan fitur verifikasi dua langkah ke aplikasinya namun sebenarnya ini telah ada terlebih dahulu di Telegram."
1,Duh betapa malang bangsa ini dikelola para bandit
0,"Tirto langsung menghubungi Susi dan bertanya benarkah ia menyewakan bus 
untuk rombongan peserta Aksi 212 atau 411 dari Ciamis atau Pangandaran. 
Jawaban Susi singkat dan jelas: “Tidak.”"
1,"Ini bukan love saudaraku, ini salib.
 Berhati-hatilah di zaman now ini, dan ingatkan saudara kita yang lainnya."
1,"Anak 4 th bermigrasi sendirian di gurun dr Suriah ke Jordan,ditemukan unhcr hny bw tas pakaian dari ibu dan adiknya, yg terbunuh di Suriah."
0,"Yang berminat menjadi anggota PKI silahkan daftarkan diri anda
 saat ini jumlah anggota PKI sudah sampai 30.000.000 anggota"
1,"Seorang polisi Israel mencekik seorang anak Palestina sampai mati pada hari sabtu selama demonstrasi Kedutaan Amerika pindah ke Yerusalem. Anak lelaki yang tidak bersalah malah membaca Kalimat Syahadat sebelum meninggal.
Meskipun banyak usaha dari kelompok untuk mengupload video ini ke You Tube namun secara konsisten dihapus dari You Tube, Google dan Face Book.. Silahkan dan teruskan membuat Video ini Viral sehingga mencapai semua media."
0,Anies Baswedan : Seharusnya Penista Agama Tidak Boleh Mendapatkan Remisi Tolong Kemenkumhan Pikirkan Baik-Baik
1,"Sudah siapkah kita untuk mati ?
Lawan sudah di depan mata, tunggu apalagi ?
Saatnya kita masing masing unjuk taring.
Hancurkan Khilafah.
Tegakkan NKRI.
Tegakkan Pancasila.
Kibarkan bendera Merah Putih"
1,"Selamat Malam Krama Bali.
Saya menyayangkan atas beredarnya gambar ini. Saya perlu klarifikasi bahwa tidak ada satupun agenda saya untuk menjadi Keynote Speaker dalam Pesona Wisata Halal tersebut.
Saya menghimbau kepada pihak yang menyelenggrakan untuk melakukan koreksi secepatnya agar tidak menimbulkan kegaduhan di tengah masyarakat.
Terimakasih"
1,"Ini Kalung2 Berlian Pemberian Raja Salman ke Ibu Iriana Jokowi yang Diserahkan ke KPK, Benarkah?"
1,"SIAPA PERNAH MINUM ARAK JENIS INI …..???
 Sekilas Info … pernah seorang anggota intel sholat dgn kami, dia pernah di tugaskan menyamar seolah~olah dia Melayu Kristen, masuk ke Vatican. Pendeta Kristen sangat gembira jika ada orang Melayu masuk Kristen. Jadi dia di ambil sebagai anak angkat seorang ketua pendeta di Vatican. Hampir 6 bulan di Vatican"
0,"Kapolri kemarin memberikan waktu bagi komunitas masyarakat anti hoax untuk beraudiensi dengan beliau. Dan kami sangat berterimakasih, karena mulai muncul jalan keluar atas kekacauan yang sekarang ini masih timbul akibat penyebaran hoax di medsos yang kadang brutal"
0,"Singapura yang tidak punya peternakan sapi, harga daging sapinya lebih murah daripada di Jakarta. Konyol enggak tuh. Memang perlu gubernur yang lebih mengerti,” kata Sandiaga di UMJ, Tangerang Selatan, Selasa."
1,"‘Eiit… Belum Sunat, Gak Boleh Nyalon Gubernur’."
1,"Mohon doanya, telah meninggal dunia saudara kami yang membawa dana bantuan, obat”an, tim dokter, dan barang” dari Indonesia ke Suriah krn terkena bom. Semoga alm syahid, allah terima amal ibadahnya, ampuni dosanya dan istri anak yang ditinggalkan diberi ketabahan dan kesabaran. amin ya rab"
1,"Prabowo: “TUGAS SAYA APA PAK?” Jokowi: “TUGAS PERTAMAMU, BUBARKAN FPI DAN BASMI KADAL GURUN” Prabowo: “SIAP,”"
1,Semarang – Tanah longsor terjadi di Tol Ungaran Semarang hingga menutup badan jalan. Pengendara dari Bawen menuju Kota Semarang sementara diminta keluar exit tol Ungaran selama penanganan. Peristiwa terjadi Sabtu (30/5) malam ketika hujan turun. Lokasi tepatnya berada di KM 426+600 di lajur Ungaran-Semarang. Jalan tersebut langsung tertutup sepenuhnya.
1,"Assalamualaikum Warohmatullahi Wabarokatuh..Info nya orang ini kabur dr kontrakan nya di Link. LEBAK INDAH, desa Lebak Gede sktr jm 23:10 Terakhir Bakaran ikan di Link.Sawah Lebak Gede, bersama Pak A** dan Menantu Pak A** (S****** / S*** K****). Saudara2 Semua nya Berhati2krn ini PENYAKIT tdk terlihat Kelurahan Lebak Gede Zona Merah Smoga Saudara2 sllu Di Lindungi Oleh Allah SWT Aamiin Ya Rabbal’alamiin.."
1,Gimana Gak Menyebar Luas Penularan Covid-19 di Palagka Raya Infonya Hari ini Bioskop XXI buka wkwkwkwkwk gilaaaaaaaaa
1,Guys..ati2 ya..temennya dyna temen gw tadi di rampok Di dalem supermarket Ranch market pondok indah
1,Drun ex napi thn 2005 jd wagub bijimana ni drun…????? Sahhhhh……
1,Netflix gratis selama karantina! Sisa akun: 239 Selamat! Anda telah menang!!
1,"Corona Mudah Diatasi Jika Saya Jadi Presiden CHINA, Camkan Itu,"
1,"Saya secara resmi menyatakan BEM-KM UGM tidak pernah memberikan informasi melalui SMS. Ini bukan kali pertama. Beberapa minggu lalu muncul pula SMS atas nama BEM-KM UGM yang kemudian mengajak untuk mendukung RUU KPK. Padahal jelas sikap kami adalah menolak RUU KPK,"
1,"Corporate Secretary Bank Mandiri, Rohan Hafas: “Informasi itu adalah hoaks. Kalau memang benar ada aliran dana sebesar itu, pasti melibatkan juga Bank Indonesia, OJK serta dipantau PPATK,”"
1,Dapat nasehat dari kawan lama. Kawan paskibraka enrekang sesama pasukan inti dulu. Skrg beliau menjadi tentara berpangkat perwira. Ngasih masukan biar cepat kurus : Lari pake jaket dan celana panjang jam 12 siang pada saat terik matahari.
1,"GOPAY Rp. 500.000 Gratis

Silahkan buka voucher"
0,"Kami mengecam berita bohong atau hoaks tentang gubernur yang beredar di media sosial beberapa hari ini. Dalam berita hoaks melalui akun palsu FB Zulkieflimansyah itu, gubernur disebut memberikan ucapan selamat kepada salah satu calon presiden RI saat ini"
1,"Keterangannya di TVOne Janggal, Beredar Foto Panwaslu Malaysia Yaza Azzahra Berpose Dua Jari Bersama Relawan 02"
1,"Cebong pasti bilang hoax…!!!
Link segera update harap bersabar…!!!
Pasti segera update sampai perhitungan selesai..!!!
Hasil perhitungan sementara diluar negri luarbiasa..!!"
1,Mari kita lihat siapa di balik Prabowo – Sandiaga Uno. Sebuah sumber terpercaya membocorkan kepada saya bahwa di balik pencapresan Prabowo selama ini sebetulnya ada kekuatan asing yang pengen “melahap” Indonesia.
0,Hati-Hati Kalau Memilih TK Buat Anak-Anak Kita.
0,"Surat itu dipastikan hoax, surat palsu."
1,"Baru zaja kemarin si kuping @ruhutsitompul puji2 !
 #hey2
 Diam2 Harga Pertalite Naik Rp. 350 Menjadi Rp. 8.150/Liter"
1,"NIKAH BARENG DI MALL CIPUTRA
 
 Stop Pacaran :
 Ayo Menikah :
 
 FULL FASILITAS
 – Mahar/Seperangkat Alat Sholat
 – Biaya Nikah
 – Bingkisan Manten
 – Rias & Busana
 – Dokumentasi Pengantin
 
 GRATIS
 TERBUKA UNTUK UMUM"
1,"Donor Sperma untuk workshop IUI
Tanggal: 8 Desember 2017
Tempat: Gedung IMERI FKUI
Dapat fee 100ribu dan makan siang ok
Dibutuhkan 10-15 orang donor
Buat temen cowonya, sekolah, kerja, or main daerah salemba FKUI, mohon bantuan dan sumbangannya ya
Cp: eli (+6287886860050) whatsapp and call
Penyelenggara: INA-REPROMED (Indonesian Reproductive Medicine Research and Training Center), FKUI
Shared would be really much appreciated!
Thanks in advance guys
Better than waste it in ur bathroom”."
1,"Perppu Ormas
Otoriter
Tegas
Biasa Saja"
1,Aksi Damai Penolakan Pembangunan Gereja dan Sekolah Santa Laurensia
1,Penjelasan Menko Polhukam Tentang Isu Politik Terkini
0,Foto Pemandangan Kota Damaskus Suriah
1,"China Jang Jia Jie
 Jembatan kaca jatuh hancur membawa bencana"
0,Masih belon sadar juga….bahwa penerus bangsa ini sedang diracuni dan dihancurkan oleh koloni itu ….???”
0,"Pengelola Bus PO NPM Angga Vircansa Chairul, dipanggil Ditreskrimum Polda Metro Jaya, sebagai Saksi dugaan makar karena menyewakan unit-unit bus nya kepada peserta aksi 212 dari Sumatera Barat.
 Ini adalah pencideraan janji Kapolri yang tidak akan menghalang-halangi pemilik PO Bus untuk menyewakan unitnya kepada kami para #Alumni212."
0,Penyusup atau penjajah ini ya?
1,"Hari ini Jakarta . Sudah semua Zona merah.. hati 2 ya .. jangan keluar rumah kalau ngak perlu,"
1,"Ada pasien covid 19 di rs manap meninggal.. skrng persiapan pemakaman A1 bg… lg persiapan orng dipmakaman pall 10, mayat lg dlam proses kremasi"
1,Perawat Pasien Corona Histeris Ariel NOAH Jadi Relawan Tenaga Medis
1,Wes…. Berita menggembirakan. Moga nyata agar 270 jt rakyat Indonesia dan Negara tercintanya Selamat dr digadaikanya. Aamiin
1,"Bpk ibu,orang karangturi,balak cawas,sudah tertular virus corona,dia plng dari jepang,di bw ke rsi tugu,lalu sekarang di rujuk ke tglyoso,hati2 bpk ibu jaga keluarga kita masing2 biar du jauhkan dari virus yg berbahaya itu."
1,"*PENCULIKAN BAYI*
 Hari ini rabu tgl 15 januari 2020.
 Terjadi penculikan bayi di bangil, korban dr rmh sakit bangil hendak pulang ke pandaan, tepatnya di depan pasar bangil sekitar jam 12.00 siang korban bermaksud mencari angkutan ke pandaan, tiba” ada mobil elp warna hitam yg berpenumpang 2 org, laki dan perempuan."
